,gameId,gameDuraton,blueWins,blueWardPlaced,blueKills,blueDeath,redWardPlaced,blueTotalGoldDiff,blueTotalMinionKillDiff,FirstTowerDiff,HeraldDiff,FirstDragonDiff,blueJungleMinionDiff,TotalAssistDiff,AvgLevelDiff
297,4195441590,1282,0,60,11,22,52,-8630,-23,-1,0,1,-43,-10,-1.4000000000000004
298,4195372238,1184,1,46,24,16,38,8645,59,1,0,-1,18,1,1.4000000000000004
299,4195138604,1465,1,82,34,12,71,15933,50,-1,1,-1,43,38,2.4000000000000004
300,4192887757,1916,1,101,14,18,86,4469,27,1,1,-1,22,-4,1.0
301,4192842152,1866,1,91,33,26,78,8626,6,1,1,1,11,31,0.7999999999999989
302,4192401716,1318,0,59,19,27,70,-6638,-33,1,-1,-1,-13,-1,-1.4000000000000004
303,4190860735,1929,0,71,21,31,71,-9518,-93,1,-1,-1,-31,-23,-1.4000000000000004
304,4190803739,1686,0,99,15,31,69,-13328,-17,-1,-1,1,-56,-34,-1.799999999999999
305,4190688784,1585,0,68,9,23,79,-6855,2,-1,0,1,2,-15,-0.8000000000000007
306,4190660384,1691,1,66,26,24,92,55,28,1,-1,1,-38,-10,0.0
307,4190575102,1958,0,72,23,40,78,-9120,8,1,-1,-1,-51,-23,-1.0
308,4188544300,1471,0,90,10,18,84,-6662,-47,-1,-1,-1,-8,-18,-1.4000000000000004
309,4188343925,1431,1,63,27,19,61,7983,-8,1,1,1,3,22,1.0
310,4188230162,2056,0,108,20,23,112,-3088,19,1,-1,-1,-86,-30,-1.200000000000001
311,4187989751,1049,1,39,10,4,44,5675,40,1,0,1,4,11,0.7999999999999989
312,4186343383,1729,0,89,29,36,95,-9790,-49,-1,-1,1,-108,-12,-2.0
313,4185731652,1933,0,97,20,35,94,-5396,108,-1,-1,-1,-3,-30,-0.5999999999999996
314,4183820553,1960,1,95,33,25,92,11899,63,1,1,-1,33,-2,1.3999999999999986
315,4183755992,1238,1,64,28,16,45,11513,-72,1,0,1,36,28,1.4000000000000004
316,4183652925,1353,1,73,18,11,61,9201,37,1,0,1,45,11,1.0
317,4182229765,1111,1,34,25,10,39,13400,141,1,0,-1,49,7,1.4000000000000004
318,4179312302,1284,1,55,27,11,43,9199,64,1,0,1,27,25,1.4000000000000004
319,4177980514,2052,1,88,26,25,112,-372,96,1,-1,1,-57,-5,0.1999999999999993
320,4174736476,1944,0,77,23,42,86,-6805,124,1,-1,1,23,-61,-1.799999999999999
321,4174692944,1375,0,58,9,37,64,-13940,-110,-1,0,-1,-44,-39,-2.0
322,4174637416,1559,0,70,14,30,73,-8309,-22,1,-1,-1,32,-32,-1.5999999999999996
323,4174653172,1116,0,41,8,17,49,-7505,-57,-1,0,1,-19,-13,-0.1999999999999993
324,4174536861,1867,1,105,24,17,111,6805,82,-1,1,1,77,-5,1.799999999999999
325,4174437979,2037,1,108,31,28,102,-524,-69,1,-1,1,-78,19,0.40000000000000036
326,4174345259,1903,0,79,23,29,108,-6974,-7,1,-1,-1,-84,-7,-2.0
327,4239407294,1805,0,70,18,30,70,-9930,31,-1,-1,-1,-55,-19,-1.200000000000001
328,4239403192,1146,1,47,28,12,41,7983,22,1,0,1,17,16,1.4000000000000004
329,4232817070,1213,0,48,10,20,56,-9129,-50,-1,0,-1,0,-21,-1.0
330,4227351515,1445,0,68,5,23,77,-12715,26,-1,0,1,-83,-32,-1.8000000000000007
331,4213091665,1932,0,104,15,37,104,-14569,-5,-1,-1,-1,-35,-44,-3.0
332,4212455766,1670,0,80,16,25,82,-5572,-22,1,-1,1,25,-20,-1.4000000000000004
333,4211649508,1718,0,89,13,32,78,-10746,14,1,-1,-1,-44,-59,-2.1999999999999993
334,4205747984,2246,0,78,21,29,81,-4250,-52,1,0,1,39,-27,-1.0
335,4205741567,1637,1,81,28,25,67,3745,-32,-1,0,1,66,11,1.1999999999999993
336,4205711950,1669,0,48,26,36,50,-7480,11,-1,0,1,-45,-8,-1.0
337,4205636998,1208,1,35,20,15,31,3047,0,-1,0,1,31,4,0.8000000000000007
338,4205601397,1450,0,41,11,23,54,-9168,-53,-1,0,1,-60,-24,-1.3999999999999986
339,4200248765,2465,0,87,41,38,67,-4547,-64,-1,-1,1,-16,9,0.20000000000000284
340,4200223685,2028,1,64,26,34,76,-271,-26,-1,1,1,-20,16,1.0
341,4200189819,1336,0,32,14,38,34,-15712,-78,-1,0,-1,-44,-27,-1.8000000000000007
342,4200127990,1228,1,34,19,14,34,6407,14,1,0,1,60,6,0.6000000000000014
343,4198435258,2168,0,76,38,34,84,-4842,-91,-1,1,-1,-124,31,0.1999999999999993
344,4198440135,974,0,34,8,17,25,-5232,-7,-1,0,1,-19,-8,-1.200000000000001
345,4198353149,1879,0,59,18,28,53,-14542,-163,-1,0,-1,-280,8,-1.0
346,4198236758,1835,0,36,14,31,57,-13419,1,-1,-1,-1,-138,-24,-1.799999999999999
347,4198223700,940,0,21,7,18,27,-10864,-62,-1,0,-1,-57,-9,-1.5999999999999996
348,4198168083,993,0,23,9,26,46,-5825,44,-1,0,-1,-48,-24,-1.5999999999999996
349,4195471044,964,0,32,4,25,42,-16403,-93,-1,0,-1,-92,-21,-2.4000000000000004
350,4195454579,913,0,28,3,14,47,-10365,-101,-1,0,-1,-40,-6,-2.0
351,4193072056,1211,0,47,5,23,58,-12105,-30,-1,0,-1,-13,-24,-1.4000000000000004
352,4190818578,1392,1,62,37,14,59,11168,-10,1,0,1,30,41,1.0
353,4190771229,2354,1,184,29,23,156,5785,-77,-1,1,-1,110,14,0.8000000000000007
354,4190674405,1334,0,51,6,21,73,-13198,-65,-1,0,-1,-62,-27,-1.5999999999999996
355,4190644125,1585,1,85,26,12,73,9668,63,1,0,1,40,30,0.8000000000000007
356,4174684881,1223,1,53,24,8,55,9882,17,1,0,1,23,31,1.200000000000001
357,4174586058,1791,0,65,24,46,76,-15084,-1,1,-1,-1,-102,-41,-2.1999999999999993
358,4159504525,2004,0,130,18,29,109,-13570,-112,-1,-1,1,-111,-10,-1.5999999999999979
359,4159458138,1701,1,90,30,16,82,10062,11,1,0,1,63,17,0.0
360,4159441293,1546,0,63,14,46,61,-14221,-45,-1,0,-1,-45,-56,-2.0
361,4159327884,1328,1,78,28,4,60,17784,77,1,0,1,44,44,1.8000000000000007
362,4154572688,1928,0,125,19,35,87,-8564,-78,-1,1,-1,-32,-11,-1.0
363,4152524765,1596,0,95,13,26,88,-11194,-65,-1,-1,1,-12,-21,-1.1999999999999993
364,4152433543,1388,1,70,19,9,77,10538,16,1,1,1,64,21,1.5999999999999996
365,4148690219,1544,1,64,25,10,78,13575,76,1,1,1,63,17,2.0
366,4148543835,2135,1,99,41,27,150,3261,118,1,-1,1,-13,14,-0.20000000000000284
367,4148204586,1324,0,68,11,21,73,-7727,4,-1,0,1,-3,-24,-0.8000000000000007
368,4147858680,1376,1,74,25,12,56,5009,12,1,0,1,-11,21,0.40000000000000036
369,4147608142,2176,1,85,31,30,83,4320,-92,1,1,-1,36,14,0.20000000000000284
370,4147593272,839,1,24,17,3,22,12512,79,1,0,-1,38,24,2.0
371,4146946516,1446,0,65,13,29,66,-4907,-11,1,0,-1,-45,-21,-1.4000000000000004
372,4146490892,2220,1,89,25,12,143,8544,-34,1,0,-1,45,24,1.4000000000000021
373,4146348856,1719,1,76,18,15,66,5675,47,1,1,1,7,1,1.0
374,4146317969,1807,1,84,30,29,77,6286,59,-1,1,-1,2,7,1.0
375,4146197035,1727,1,106,24,16,102,6130,-46,1,1,1,36,12,1.5999999999999996
376,4146147460,1513,1,65,23,10,80,13966,55,1,1,1,64,22,2.0
377,4144399667,1834,0,109,19,40,74,-14599,16,-1,-1,1,-66,-31,-1.799999999999999
378,4144404995,1743,0,126,13,25,134,-10820,-16,-1,-1,-1,-45,-18,-1.5999999999999996
379,4144372178,966,1,45,17,4,31,12063,73,1,0,-1,14,18,1.799999999999999
380,4144305642,1226,1,58,25,10,51,6976,1,-1,0,1,-1,34,1.4000000000000004
381,4144219104,1365,0,61,18,31,59,-11475,-123,-1,0,-1,-62,-26,-1.1999999999999993
382,4144169278,1301,1,67,28,7,63,13738,27,1,0,1,34,31,1.8000000000000007
383,4144108231,1669,0,83,18,26,93,-10469,-42,-1,-1,-1,-113,-9,-0.8000000000000007
384,4142942611,2104,0,92,23,39,70,-11959,70,-1,-1,-1,-88,-22,-0.8000000000000007
385,4140193348,970,0,43,3,18,51,-11188,-82,-1,0,1,13,-14,-1.799999999999999
386,4139926966,1681,0,80,19,19,81,-2550,22,1,-1,-1,-75,-22,-1.1999999999999993
387,4139826709,1516,1,76,41,15,70,14919,12,1,1,-1,31,35,2.0
388,4139738577,1419,1,73,27,14,61,11598,54,1,1,1,66,12,1.6000000000000014
389,4120085617,951,0,34,5,17,41,-7157,8,-1,0,-1,-43,-11,-1.4000000000000004
390,4119987801,1811,1,88,34,17,108,9808,34,1,1,1,-2,37,1.3999999999999986
391,4119806203,1787,1,98,17,5,94,12020,-13,1,1,1,66,29,1.4000000000000004
392,4119141686,1882,0,106,24,40,109,-8662,85,-1,-1,-1,-37,-16,-1.0
393,4119100142,2085,0,127,40,35,111,636,-48,1,1,1,79,-3,-0.6000000000000014
394,4118673044,2171,1,156,22,23,140,1798,43,1,-1,-1,25,1,0.1999999999999993
395,4255954855,1663,1,90,39,18,71,10074,-82,1,1,-1,66,21,1.0
396,4255942732,794,1,24,18,8,17,9655,87,1,0,1,-27,18,1.2000000000000002
397,4255868492,1254,0,51,17,38,53,-13160,-87,-1,0,1,-58,-20,-1.4000000000000004
398,4255846128,1293,0,64,18,27,75,-7005,-5,1,-1,-1,-8,-23,-0.8000000000000007
399,4255792608,942,1,36,13,12,42,5018,44,1,0,-1,30,4,0.7999999999999989
400,4255735085,1121,0,32,5,18,47,-7453,-34,-1,0,-1,-17,-19,-0.6000000000000014
401,4255616358,1901,0,80,42,43,83,2378,-21,-1,1,1,42,-13,0.20000000000000107
402,4255540798,946,0,31,11,31,31,-13447,-87,-1,0,-1,-36,-20,-2.0
403,4255401862,1232,0,56,10,26,64,-6375,-21,1,0,-1,-34,-38,-1.5999999999999996
404,4252916894,1698,1,69,42,20,66,11578,-82,1,1,1,53,61,1.799999999999999
405,4252894682,1120,1,42,25,11,36,7444,37,1,0,1,16,22,1.3999999999999986
406,4252840575,1323,0,63,6,20,58,-12570,-95,-1,-1,-1,-28,-20,-1.6000000000000014
407,4252775171,1190,0,61,9,16,52,-2859,11,-1,0,-1,-5,-14,-1.0
408,4252750434,941,0,35,2,27,35,-15920,-93,-1,0,-1,-32,-23,-2.200000000000001
409,4252662874,1109,0,47,11,20,41,-10650,-80,-1,0,-1,-53,-7,-1.1999999999999993
410,4252594828,1401,1,37,32,34,32,168,35,-1,1,1,1,33,1.2000000000000028
411,4252462986,2284,0,88,19,27,105,-4211,44,1,-1,-1,26,-13,-1.1999999999999993
412,4249430311,925,0,30,8,19,38,-7491,-8,-1,0,-1,-4,-13,-1.0
413,4248397701,1923,0,107,22,34,72,-6202,-2,-1,1,-1,-91,0,-0.1999999999999993
414,4248049898,1387,0,50,15,25,64,-7395,-39,-1,-1,1,-21,-7,-1.1999999999999993
415,4248073303,963,0,31,4,17,28,-9063,-65,-1,0,-1,-47,-16,-1.799999999999999
416,4247947415,951,1,44,18,8,35,8074,74,1,0,-1,19,15,1.1999999999999993
417,4248002331,933,1,43,12,3,32,8134,58,1,0,-1,-3,8,0.8000000000000007
418,4247441346,2272,1,102,30,21,125,5274,14,1,-1,-1,0,11,0.0
419,4247382346,1466,1,72,26,18,63,6939,-4,-1,0,1,38,29,1.4000000000000004
420,4247236629,1431,1,71,29,12,62,13047,39,1,0,1,90,34,1.5999999999999996
421,4247217216,1939,0,93,30,46,120,-12672,19,1,-1,1,-80,-20,-1.8000000000000007
422,4247160308,1232,0,49,10,27,48,-9655,-59,-1,0,-1,-11,-21,-1.799999999999999
423,4246939711,1569,1,61,34,22,75,9194,-1,-1,0,1,39,19,1.0
424,4244243703,1664,1,83,38,21,83,4656,-49,-1,1,1,50,31,1.1999999999999993
425,4244145140,1395,0,59,2,16,61,-6414,44,1,-1,-1,26,-31,-1.1999999999999993
426,4242111176,951,0,27,9,22,40,-6686,-9,1,0,-1,-32,-31,-1.4000000000000004
427,4241977641,1998,1,109,40,19,84,11582,-3,1,1,1,33,42,2.0
428,4241914551,1804,1,83,15,14,110,10881,137,1,1,1,62,2,1.1999999999999993
429,4241817859,1255,1,55,22,13,38,8281,103,1,0,-1,40,-4,0.7999999999999989
430,4241761245,1370,1,66,28,17,74,10704,1,1,1,1,59,22,1.1999999999999993
431,4241644260,1825,0,91,19,30,67,-10875,-2,-1,-1,1,-62,-4,-1.200000000000001
432,4239554885,1348,1,65,28,19,55,8355,70,1,0,1,-65,27,0.5999999999999996
433,4239581433,1188,0,39,8,28,41,-7600,-25,-1,0,1,5,-22,-1.5999999999999996
434,4239491702,991,0,39,5,19,47,-13316,-94,-1,0,1,-18,-16,-1.4000000000000004
435,4239199539,2227,0,100,29,31,129,-2369,-108,1,1,-1,68,-9,-0.8000000000000007
436,4239105794,1732,0,72,31,47,58,-10782,74,-1,-1,-1,-111,-14,-1.0
437,4239019541,975,0,24,7,24,37,-9688,-50,-1,0,1,-10,-16,-1.5999999999999996
438,4238961869,2083,0,107,33,36,138,-192,64,1,-1,-1,42,-34,-1.200000000000001
439,4238798613,976,1,42,23,8,37,11046,143,1,0,1,22,17,1.4000000000000004
440,4236452104,1177,0,42,9,32,33,-16336,-123,-1,0,-1,-49,-34,-1.5999999999999996
441,4236425113,2074,1,124,27,28,117,3376,-55,-1,1,1,9,25,0.8000000000000007
442,4233178019,1604,0,89,15,28,89,-9961,-1,1,-1,-1,-39,-32,-1.6000000000000014
443,4233105414,1596,1,70,44,17,49,14601,-21,1,1,-1,122,34,1.5999999999999996
444,4232999015,1731,0,82,13,21,78,-5755,-13,1,-1,-1,60,-17,-1.5999999999999996
445,4230346513,2143,0,120,23,35,82,-8263,-108,1,-1,-1,11,-30,-1.8000000000000007
446,4228637106,922,1,30,25,8,27,14500,97,1,0,1,46,20,2.0
447,4227166964,932,0,35,8,20,33,-7372,-54,-1,0,-1,-28,-14,-1.0
448,4225149541,1296,0,58,12,26,54,-12249,-112,-1,0,-1,-67,-30,-1.5999999999999996
449,4225171127,1708,0,81,23,30,95,-1974,-9,1,1,-1,32,-19,-0.6000000000000014
450,4218311762,1699,0,74,21,25,77,-5137,-32,-1,-1,-1,-67,-9,-1.0
451,4213849892,1775,1,82,32,19,113,12571,-21,1,1,1,68,25,1.5999999999999996
452,4213821352,1881,1,103,31,28,126,6010,-48,1,1,1,1,11,1.4000000000000004
453,4213584428,1735,0,81,22,34,80,-3590,-47,1,1,1,35,-23,-0.8000000000000007
454,4213413380,959,0,40,5,21,43,-7026,-8,-1,0,1,-23,-18,-1.8000000000000007
455,4209005606,1029,1,43,22,8,37,9914,22,1,0,-1,3,21,1.1999999999999993
456,4207121253,919,0,29,15,30,34,-9856,-33,-1,0,-1,-1,-17,-1.0
457,4207026677,1511,1,67,26,12,87,6667,103,-1,0,1,-15,8,1.0
458,4206979335,953,1,39,30,13,33,8116,72,1,0,1,50,20,1.5999999999999996
459,4188827621,2301,1,120,20,18,147,4376,-79,1,1,-1,19,18,0.7999999999999989
460,4188699998,2119,1,116,31,29,127,8357,107,1,1,1,-38,0,1.4000000000000004
461,4183495921,2152,1,112,37,19,122,10370,-15,1,-1,1,6,37,1.0
462,4183226653,1911,1,104,26,19,102,10536,108,1,1,-1,-37,15,1.3999999999999986
463,4179234165,951,0,27,2,12,35,-9342,-47,-1,0,1,-28,-10,-1.4000000000000004
464,4179177215,1789,1,98,26,11,89,13739,-14,1,1,-1,83,40,1.799999999999999
465,4179035600,1232,1,46,23,11,40,6593,16,-1,0,-1,15,25,1.0
466,4176919644,1212,1,54,37,19,48,9719,-12,1,0,-1,29,40,1.0
467,4237423337,915,1,46,22,6,39,10656,152,1,0,1,11,8,1.6000000000000014
468,4236259120,1289,0,52,10,36,61,-16816,-112,-1,0,-1,-62,-44,-2.0
469,4232956091,1806,0,97,26,36,102,-5569,-38,1,1,-1,-4,-21,-0.40000000000000036
470,4232889476,937,0,29,9,32,32,-11503,-43,-1,0,1,-42,-16,-1.200000000000001
471,4232129903,1745,0,64,21,27,95,-8384,-60,-1,-1,1,-30,0,-1.4000000000000004
472,4231100346,1285,0,41,6,20,64,-8446,-66,-1,0,-1,-13,-17,-1.4000000000000004
473,4226087595,1693,0,93,17,19,88,-5451,-103,-1,-1,-1,29,-4,-1.0
474,4225243022,2278,0,122,13,23,104,-7693,44,1,-1,1,35,-28,-1.1999999999999993
475,4225161427,1568,0,68,17,22,67,-3446,-59,-1,-1,1,63,-3,-1.0
476,4222919157,1811,0,93,8,23,109,-16157,-57,-1,-1,1,-68,-29,-2.0
477,4222855115,1634,1,63,46,27,76,11413,-91,1,1,-1,72,50,1.799999999999999
478,4218394521,1760,0,75,15,30,76,-3875,24,1,1,1,-4,-30,-0.8000000000000007
479,4216849791,1953,0,108,18,30,99,-5656,101,1,-1,-1,-72,-25,-1.1999999999999993
480,4215648624,1575,1,77,30,24,78,2901,-36,1,-1,-1,55,11,-0.20000000000000107
481,4215616407,1782,1,74,28,26,78,4547,-52,1,0,-1,26,3,0.0
482,4215431777,1442,0,65,10,22,75,-8150,-109,1,-1,-1,1,-17,-1.5999999999999996
483,4215316652,917,1,35,20,9,52,11529,77,1,0,1,54,29,1.8000000000000007
484,4214992975,1918,1,93,37,27,102,8038,73,1,1,1,61,22,1.200000000000001
485,4214822900,1529,1,80,30,15,79,9118,-51,1,1,1,51,16,1.5999999999999996
486,4214533325,1593,0,82,15,26,75,-9493,-48,1,-1,-1,-49,-24,-1.4000000000000004
487,4214412694,1250,1,68,24,12,46,9318,50,1,0,-1,31,16,1.0
488,4213518003,2269,1,128,28,29,93,-1290,10,-1,-1,-1,-127,19,1.4000000000000021
489,4213560056,1889,0,104,11,11,91,1036,-123,1,1,1,66,-13,0.0
490,4213119323,1721,1,94,36,18,69,6894,-45,-1,0,1,7,41,1.0
491,4212983761,2009,1,112,34,19,119,8672,-32,1,-1,-1,40,36,1.5999999999999979
492,4212844247,1900,1,90,36,20,90,10309,-18,1,1,-1,31,20,1.6000000000000014
493,4212703586,1645,0,121,20,27,91,-4550,9,-1,1,1,-34,-10,-1.0
494,4212469872,1914,1,74,21,23,95,4133,67,1,-1,1,77,-10,0.5999999999999996
495,4212431681,2095,1,93,39,21,96,11133,-33,-1,1,1,35,38,2.0
496,4212005814,1473,1,76,21,13,91,8715,47,1,0,1,60,11,1.200000000000001
497,4212001906,946,0,23,2,24,37,-15413,-113,-1,0,-1,-40,-24,-2.200000000000001
498,4208791424,976,1,28,19,9,37,10036,105,1,0,1,40,15,1.4000000000000004
499,4208538182,1873,0,97,23,19,127,3234,6,1,1,-1,25,3,0.5999999999999996
500,4208458110,1014,1,38,18,14,38,4598,19,1,0,1,42,0,0.8000000000000007
501,4207054589,1868,1,90,33,28,115,-535,-16,-1,1,1,-1,-6,0.0
502,4206895892,2418,1,112,34,33,111,2691,-128,-1,-1,-1,132,15,0.40000000000000213
503,4206830119,1425,1,52,26,11,77,8934,27,-1,1,-1,25,36,1.8000000000000007
504,4206740277,1882,0,85,18,36,96,-11415,62,-1,1,-1,-105,-40,-1.799999999999999
505,4206654511,2211,1,90,40,26,95,6257,-7,1,-1,-1,-53,28,1.0
506,4252530914,1127,1,45,21,9,43,13782,131,1,0,1,30,19,1.5999999999999996
507,4249802117,2030,1,106,32,15,105,14895,93,1,1,1,46,23,1.6000000000000014
508,4249668713,984,1,37,26,3,50,14454,20,1,0,1,55,26,2.0
509,4249613706,940,1,38,25,4,39,11277,46,1,0,-1,5,35,1.799999999999999
510,4247282636,1493,1,91,23,12,84,12656,52,1,1,-1,65,26,2.0
511,4246749053,1531,1,91,24,5,80,12964,33,1,0,-1,23,28,1.1999999999999993
512,4244487159,1413,1,68,31,10,57,18834,92,1,1,1,126,23,2.8000000000000007
513,4244368275,1419,0,65,19,28,65,-10428,7,-1,0,-1,-126,-10,-1.0
514,4243174717,2923,1,189,31,18,198,4928,-40,-1,-1,-1,-42,27,0.3999999999999986
515,4241981057,1884,0,82,16,33,109,-6246,-33,1,1,-1,39,-45,-1.200000000000001
516,4236782505,1290,1,57,31,7,48,18428,124,1,0,1,44,35,2.5999999999999996
517,4236023664,2568,1,127,38,32,135,-90,-41,-1,1,-1,-97,25,0.40000000000000213
518,4234053890,1389,1,67,38,15,42,12566,33,1,0,1,37,53,1.4000000000000004
519,4233828212,1119,0,34,8,21,31,-13920,-113,-1,0,-1,-47,-17,-1.6000000000000014
520,4230836223,1315,0,61,9,19,59,-9386,-105,-1,0,-1,-14,-18,-0.5999999999999996
521,4230334499,1808,1,90,27,15,79,9917,-34,1,1,1,49,30,1.8000000000000007
522,4230211547,1718,0,73,21,44,99,-8914,67,-1,-1,-1,45,-63,-1.3999999999999986
523,4229351121,1471,0,59,9,28,61,-12860,18,-1,-1,-1,-7,-45,-1.8000000000000007
524,4229227509,1664,1,113,14,12,104,5081,42,-1,1,-1,21,9,0.7999999999999989
525,4227270829,2464,0,127,43,41,121,-552,55,1,-1,1,-14,14,0.6000000000000014
526,4225854799,1659,0,71,15,22,91,-10069,-42,1,-1,1,-107,-7,-1.5999999999999996
527,4225747628,2011,0,94,22,29,116,-9017,-55,1,-1,1,65,-31,-2.0000000000000018
528,4225135639,1707,0,83,21,46,117,-13262,3,1,0,-1,-14,-45,-1.200000000000001
529,4223949945,1606,1,72,31,18,78,11879,-10,1,1,1,89,17,1.200000000000001
530,4221036135,2361,1,155,32,32,126,2611,-12,-1,-1,1,74,23,0.8000000000000007
531,4221002501,1646,1,86,28,12,80,6334,-58,-1,1,1,25,47,2.0
532,4220887749,976,0,38,6,19,34,-8092,-71,-1,0,1,21,-21,-0.5999999999999996
533,4220821703,2042,0,156,27,28,91,-4425,-68,-1,1,-1,11,-3,-0.7999999999999989
534,4218540056,1656,0,91,23,36,93,-9498,24,-1,-1,-1,-46,-13,-1.0
535,4218372722,1781,1,78,27,15,91,12915,-31,1,1,-1,93,12,1.200000000000001
536,4215288336,913,0,30,5,21,42,-13122,-84,-1,0,1,-38,-23,-1.4000000000000004
537,4214936649,1397,1,77,37,10,50,11787,39,1,0,1,27,33,1.4000000000000004
538,4214502370,1852,0,60,14,21,77,-9323,57,-1,-1,-1,-77,-16,-1.6000000000000014
539,4214342462,1403,1,66,11,9,57,3953,23,1,0,-1,-13,-4,1.1999999999999993
540,4213348633,1768,1,122,35,23,133,7337,-35,-1,1,-1,112,47,1.6000000000000014
541,4211531629,1261,0,52,12,29,63,-12678,-36,-1,0,1,-25,-38,-1.5999999999999996
542,4208290383,1918,0,82,16,26,113,-8489,-17,1,-1,-1,14,-26,-1.5999999999999979
543,4207621421,1629,1,78,20,14,87,6784,-7,-1,1,1,-4,7,1.0
544,4207470343,1445,0,58,14,37,52,-11294,69,-1,-1,1,-48,-27,-1.799999999999999
545,4207375263,1531,1,72,41,8,52,17318,36,1,1,1,43,35,2.6000000000000014
546,4206999607,2171,0,130,29,38,116,-6475,4,1,1,1,-49,-6,-0.20000000000000284
547,4207022923,1701,1,73,43,22,77,10445,0,1,1,-1,-29,38,1.799999999999999
548,4206855391,1746,0,85,21,39,88,-9267,45,-1,-1,-1,-90,-10,-0.9999999999999982
549,4202556832,1247,1,61,28,5,47,16607,32,1,0,1,52,56,1.5999999999999996
550,4202480304,1332,1,57,27,15,54,6899,27,1,0,1,19,13,1.0
551,4202430240,1190,1,51,23,9,50,11788,45,1,0,1,78,18,2.1999999999999993
552,4202197510,1962,0,126,10,27,136,-13198,-41,1,-1,-1,-62,-37,-2.4000000000000004
553,4202091313,2033,0,86,34,33,109,1117,-96,1,-1,-1,78,-5,-0.6000000000000014
554,4201733179,971,0,37,5,20,52,-12109,-73,-1,0,-1,-44,-11,-1.8000000000000007
555,4201550035,1292,0,57,19,29,61,-9988,-103,-1,0,-1,-87,-11,-1.1999999999999993
556,4201322308,2501,0,86,35,32,116,-6932,17,-1,-1,-1,-48,-12,-0.6000000000000014
557,4195801376,957,1,36,15,4,45,8947,68,1,0,-1,14,21,1.8000000000000007
558,4195736607,1383,0,74,6,20,64,-7915,-68,1,0,-1,-38,-3,-1.8000000000000007
559,4194020206,1291,0,31,12,37,54,-14205,-46,-1,0,-1,-78,-36,-2.0
560,4193724086,1139,1,47,18,4,49,8597,26,1,0,-1,-11,23,1.5999999999999996
561,4191808901,1037,1,32,19,4,38,11320,37,1,0,-1,82,9,0.7999999999999989
562,4191463284,928,1,35,23,6,43,10709,65,1,0,-1,19,28,1.1999999999999993
563,4240556832,2095,1,110,28,21,119,10207,-35,1,1,-1,62,7,1.1999999999999993
564,4234828360,1224,0,43,15,26,49,-9484,13,-1,0,1,-8,-25,-1.0
565,4234152893,1387,1,61,26,14,48,8453,12,1,0,1,47,17,0.8000000000000007
566,4232325720,1895,0,86,24,39,93,-4201,62,1,1,1,98,-45,-0.8000000000000007
567,4230293422,919,0,31,4,18,49,-8852,-5,-1,0,-1,8,-19,-1.0
568,4229690351,1944,1,108,18,14,101,9797,100,1,1,-1,56,5,1.6000000000000014
569,4229333933,2060,1,85,29,25,108,4629,6,1,-1,-1,40,7,0.7999999999999989
570,4229156551,1293,1,43,20,13,50,9401,95,1,0,-1,37,20,1.200000000000001
571,4229089526,925,0,29,6,16,40,-9749,-103,-1,0,1,-35,-6,-1.3999999999999986
572,4228918323,2026,0,82,25,32,91,-8486,-82,-1,1,-1,-105,-11,-0.8000000000000007
573,4227039396,1806,1,92,42,18,73,15124,22,1,1,-1,73,24,2.0
574,4226447690,1779,1,105,17,6,86,7757,46,-1,-1,1,0,25,0.7999999999999989
575,4225092910,1484,0,75,14,29,80,-7789,2,-1,-1,1,-28,-27,-1.8000000000000007
576,4224735805,1231,1,54,15,8,61,5551,-55,1,0,1,57,8,0.8000000000000007
577,4224365577,1018,0,38,8,19,41,-6783,-60,-1,0,1,-22,-16,-0.5999999999999996
578,4224296199,908,0,19,2,18,35,-16974,-161,-1,0,-1,-76,-26,-3.0
579,4222755273,1926,1,102,38,22,106,9870,-26,-1,1,-1,-4,45,1.5999999999999979
580,4222507497,1321,0,59,10,29,66,-13212,-88,-1,0,-1,-52,-20,-1.8000000000000007
581,4222366466,1657,0,67,22,39,73,-12702,-46,-1,-1,-1,-70,-29,-2.0
582,4222345215,1586,0,63,14,27,74,-9968,-35,1,-1,-1,-1,-29,-1.6000000000000014
583,4222147996,1116,0,43,9,16,46,-3873,24,-1,0,-1,-30,-12,-1.0
584,4221787789,1621,1,58,25,28,68,3506,27,-1,1,-1,12,6,1.3999999999999986
585,4221061734,1465,0,67,15,29,71,-10545,-22,-1,-1,-1,-57,-7,-1.4000000000000004
586,4220989311,931,0,26,3,13,34,-8375,-100,-1,0,-1,-6,-12,-0.8000000000000007
587,4220993792,2123,1,104,36,34,89,2573,-55,1,-1,-1,-67,22,0.8000000000000007
588,4217925443,1599,0,76,12,35,75,-13978,1,1,-1,-1,-70,-47,-2.3999999999999986
589,4217514739,2090,0,124,18,18,102,-6709,-58,1,-1,1,-12,-8,-1.5999999999999979
590,4217426781,1158,0,44,6,22,56,-8125,-74,-1,0,1,18,-15,-1.5999999999999996
591,4214722078,2164,1,119,28,21,104,10199,56,1,1,-1,22,27,1.3999999999999986
592,4213217435,1700,0,85,18,24,61,-6656,-85,1,-1,1,-52,-10,-1.5999999999999996
593,4213114636,1270,0,42,9,37,45,-15277,-3,-1,0,1,-18,-47,-2.1999999999999993
594,4212996820,945,0,37,2,12,36,-8969,-15,-1,0,-1,-27,-16,-1.3999999999999986
